"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.fact","Input.MC","Input.round","Input.order","Answer.Q1Answer","Answer.Q2Answer","Answer.Q3Answer","Answer.consent","Approve","Reject"
"3MD8CKRQZZ1QIX7YAL4YFAPG1L3RJS","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3M68NM076ILHHMQKG5FBVQFUNFYR6J","A2Q7KP4H6O4P9X","Approved","Tue Dec 09 02:45:45 GMT 2014","Tue Dec 09 02:46:36 GMT 2014","Tue Dec 09 02:46:36 PST 2014","Mon Dec 08 21:34:43 PST 2014","","","51","100% (44/44)","100% (44/44)","100% (44/44)","James Madison is not the subject of this fact. If you are reading this fact, please select the third option for the three questions.","Test3","test","0.329309484","5","5","5","1"
"3MD8CKRQZZ1QIX7YAL4YFAPG1L3RJS","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3SUWZRL0MZRS8ILFUZVBWJGB8Q4E6P","A21IFZJ0EDKM4E","Approved","Tue Dec 09 01:53:34 GMT 2014","Tue Dec 09 01:53:51 GMT 2014","Tue Dec 09 01:53:51 PST 2014","Mon Dec 08 21:34:43 PST 2014","","","17","100% (50/50)","100% (50/50)","100% (50/50)","James Madison is not the subject of this fact. If you are reading this fact, please select the third option for the three questions.","Test3","test","0.329309484","5","5","5","1"
"3UZUVSO3P79RA18ERCXQWVIEQQ8EM6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","35GMH2SV3FVIXORJUVH5DJ22TQYOEO","A2LV5QYHH24OMY","Approved","Tue Dec 09 02:04:41 GMT 2014","Tue Dec 09 02:05:05 GMT 2014","Tue Dec 09 02:05:05 PST 2014","Mon Dec 08 21:34:44 PST 2014","","","24","100% (49/49)","100% (48/48)","100% (48/48)","As mayor of the city of Anaheim, Seymour was instrumental in recruiting the Los Angeles Rams football team to move to Anaheim Stadium.","John F. Seymour","retired-dead","0.699737954","5","4","5","1"
"3UZUVSO3P79RA18ERCXQWVIEQQ8EM6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3EA3QWIZ4J9AQLYDMVTVS86HKRMTIO","A3HB9PPUZU565U","Approved","Tue Dec 09 02:06:05 GMT 2014","Tue Dec 09 02:06:49 GMT 2014","Tue Dec 09 02:06:49 PST 2014","Mon Dec 08 21:34:44 PST 2014","","","44","100% (51/51)","100% (50/50)","100% (50/50)","As mayor of the city of Anaheim, Seymour was instrumental in recruiting the Los Angeles Rams football team to move to Anaheim Stadium.","John F. Seymour","retired-dead","0.699737954","6","5","4","1"
"3UZUVSO3P79RA18ERCXQWVIEQQ8EM6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3HUTX6F6VV1Q28F31BM4BITDWNEO2S","AWSFMGEH1BL8","Approved","Tue Dec 09 02:59:07 GMT 2014","Tue Dec 09 02:59:47 GMT 2014","Tue Dec 09 02:59:47 PST 2014","Mon Dec 08 21:34:44 PST 2014","","","40","100% (6/6)","100% (6/6)","100% (6/6)","As mayor of the city of Anaheim, Seymour was instrumental in recruiting the Los Angeles Rams football team to move to Anaheim Stadium.","John F. Seymour","retired-dead","0.699737954","5","1","4","1"
"3UZUVSO3P79RA18ERCXQWVIEQQ8EM6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3PW9OPU9PRY56G82V9OTZMG53C112F","ANBP9PU6EH8DB","Approved","Tue Dec 09 02:22:45 GMT 2014","Tue Dec 09 02:23:31 GMT 2014","Tue Dec 09 02:23:31 PST 2014","Mon Dec 08 21:34:45 PST 2014","","","46","100% (43/43)","100% (43/43)","100% (43/43)","As mayor of the city of Anaheim, Seymour was instrumental in recruiting the Los Angeles Rams football team to move to Anaheim Stadium.","John F. Seymour","retired-dead","0.699737954","2","1","4","1"
"3UZUVSO3P79RA18ERCXQWVIEQQ8EM6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3UNH76FOCTJS3QNYHGEMSI5DG2WMYU","AM7FYVGVOEP66","Approved","Tue Dec 09 03:27:08 GMT 2014","Tue Dec 09 03:27:22 GMT 2014","Tue Dec 09 03:27:22 PST 2014","Mon Dec 08 21:34:45 PST 2014","","","14","100% (19/19)","100% (18/18)","100% (18/18)","As mayor of the city of Anaheim, Seymour was instrumental in recruiting the Los Angeles Rams football team to move to Anaheim Stadium.","John F. Seymour","retired-dead","0.699737954","4","2","4","1"
"3VQTAXTYN3ZCG613QNMMMXTN0FYUBE","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:50 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:50 GMT 2014","","","34Z02EIMITRZJQHXI54PM46LYX5T0T","AE837QZ9XU1UQ","Approved","Tue Dec 09 02:03:32 GMT 2014","Tue Dec 09 02:03:57 GMT 2014","Tue Dec 09 02:03:57 PST 2014","Mon Dec 08 21:34:41 PST 2014","","","25","100% (50/50)","100% (50/50)","100% (50/50)","John W. Olson, president of the Connecticut A.F.L.-C.I.O. praised Murphy for being 'articulate' and a 'fighter'.","Chris Murphy","nov-post","0.002894417","6","3","6","1"
"3VQTAXTYN3ZCG613QNMMMXTN0FYUBE","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:50 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:50 GMT 2014","","","3OUYGIZWR8C1RYOQ1OV5HU5O9UP0P0","AV3CA0IYNRCCJ","Approved","Tue Dec 09 02:40:29 GMT 2014","Tue Dec 09 02:50:17 GMT 2014","Tue Dec 09 02:50:17 PST 2014","Mon Dec 08 21:34:42 PST 2014","","","588","100% (19/19)","100% (19/19)","100% (19/19)","John W. Olson, president of the Connecticut A.F.L.-C.I.O. praised Murphy for being 'articulate' and a 'fighter'.","Chris Murphy","nov-post","0.002894417","5","5","4","1"
"3VQTAXTYN3ZCG613QNMMMXTN0FYUBE","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:50 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:50 GMT 2014","","","3UJ1CZ6IZI3XZXQJQB5BTU6QDM4S5Q","AIQB7XXL5K2FR","Approved","Tue Dec 09 02:18:14 GMT 2014","Tue Dec 09 02:18:26 GMT 2014","Tue Dec 09 02:18:26 PST 2014","Mon Dec 08 21:34:42 PST 2014","","","12","100% (20/20)","100% (20/20)","100% (20/20)","John W. Olson, president of the Connecticut A.F.L.-C.I.O. praised Murphy for being 'articulate' and a 'fighter'.","Chris Murphy","nov-post","0.002894417","7","6","6","1"
"3VQTAXTYN3ZCG613QNMMMXTN0FYUBE","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:50 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:50 GMT 2014","","","3VNXK88KKDWWSC9ZNWNXGXVZYML9V7","A2UX7ZJEGGU5","Approved","Tue Dec 09 02:55:37 GMT 2014","Tue Dec 09 02:59:37 GMT 2014","Tue Dec 09 02:59:37 PST 2014","Mon Dec 08 21:34:42 PST 2014","","","240","100% (51/51)","100% (50/50)","100% (50/50)","John W. Olson, president of the Connecticut A.F.L.-C.I.O. praised Murphy for being 'articulate' and a 'fighter'.","Chris Murphy","nov-post","0.002894417","6","4","6","1"
"3VQTAXTYN3ZCG613QNMMMXTN0FYUBE","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:50 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:50 GMT 2014","","","3X1FV8S5JY5B7MW712T78EHM2ZFGV4","ABM77ZQWCHPNX","Approved","Tue Dec 09 02:58:02 GMT 2014","Tue Dec 09 02:58:21 GMT 2014","Tue Dec 09 02:58:21 PST 2014","Mon Dec 08 21:34:42 PST 2014","","","19","100% (30/30)","100% (30/30)","100% (30/30)","John W. Olson, president of the Connecticut A.F.L.-C.I.O. praised Murphy for being 'articulate' and a 'fighter'.","Chris Murphy","nov-post","0.002894417","5","4","4","1"
"3ROUCZ907F81MV6FY6FZTB1XPSTOOZ","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","34BBWHLWHBP2I227H0Y6FSDGOL4IW3","AS9E0S6DBSWH7","Approved","Tue Dec 09 02:02:50 GMT 2014","Tue Dec 09 02:03:15 GMT 2014","Tue Dec 09 02:03:15 PST 2014","Mon Dec 08 21:34:43 PST 2014","","","25","100% (32/32)","100% (30/30)","100% (30/30)","Some New Hampshire voters were uncomfortable with Smith's passionate way of expressing his views on certain issues. In one case, he used a pair of scissors to stab a plastic doll on the Senate floor to illustrate his anti-abortion stance.","Robert C. Smith","retired-dead","0.331186717","3","5","2","1"
"3ROUCZ907F81MV6FY6FZTB1XPSTOOZ","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3NPFYT4IZDI3BB121HUPWZE7IAMXGN","ABM77ZQWCHPNX","Approved","Tue Dec 09 02:51:59 GMT 2014","Tue Dec 09 02:52:26 GMT 2014","Tue Dec 09 02:52:26 PST 2014","Mon Dec 08 21:34:43 PST 2014","","","27","100% (30/30)","100% (30/30)","100% (30/30)","Some New Hampshire voters were uncomfortable with Smith's passionate way of expressing his views on certain issues. In one case, he used a pair of scissors to stab a plastic doll on the Senate floor to illustrate his anti-abortion stance.","Robert C. Smith","retired-dead","0.331186717","1","7","1","1"
"3ROUCZ907F81MV6FY6FZTB1XPSTOOZ","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3OXV7EAXLF4PYK5I5FEFDSCEH1G63S","AYXRX78MS7V66","Approved","Tue Dec 09 02:11:12 GMT 2014","Tue Dec 09 02:11:44 GMT 2014","Tue Dec 09 02:11:44 PST 2014","Mon Dec 08 21:34:43 PST 2014","","","32","100% (48/48)","100% (48/48)","100% (48/48)","Some New Hampshire voters were uncomfortable with Smith's passionate way of expressing his views on certain issues. In one case, he used a pair of scissors to stab a plastic doll on the Senate floor to illustrate his anti-abortion stance.","Robert C. Smith","retired-dead","0.331186717","3","4","3","1"
"3ROUCZ907F81MV6FY6FZTB1XPSTOOZ","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3QY5DC2MXSY5G7BCLSDKU7FRND9UFX","A3JZS32RQUWGJM","Approved","Tue Dec 09 03:25:12 GMT 2014","Tue Dec 09 03:30:35 GMT 2014","Tue Dec 09 03:30:35 PST 2014","Mon Dec 08 21:34:44 PST 2014","","","323","100% (38/38)","100% (38/38)","100% (38/38)","Some New Hampshire voters were uncomfortable with Smith's passionate way of expressing his views on certain issues. In one case, he used a pair of scissors to stab a plastic doll on the Senate floor to illustrate his anti-abortion stance.","Robert C. Smith","retired-dead","0.331186717","5","3","2","1"
"3ROUCZ907F81MV6FY6FZTB1XPSTOOZ","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3SB5N7Y3O4IVELVRY55INLRW835G0F","AG0X3PQK2FWQJ","Approved","Tue Dec 09 03:17:34 GMT 2014","Tue Dec 09 03:23:28 GMT 2014","Tue Dec 09 03:23:28 PST 2014","Mon Dec 08 21:34:44 PST 2014","","","354","100% (20/20)","100% (20/20)","100% (20/20)","Some New Hampshire voters were uncomfortable with Smith's passionate way of expressing his views on certain issues. In one case, he used a pair of scissors to stab a plastic doll on the Senate floor to illustrate his anti-abortion stance.","Robert C. Smith","retired-dead","0.331186717","2","5","1","1"
"3EKTG13IZUH5G7I68YKU9Q8YZN9ML1","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","30IQTZXKALK607QHNF5MB7RRBTU0XK","AEDV0CBBPU0RE","Approved","Tue Dec 09 02:00:37 GMT 2014","Tue Dec 09 02:00:45 GMT 2014","Tue Dec 09 02:00:45 PST 2014","Mon Dec 08 21:34:45 PST 2014","","","8","100% (50/50)","100% (50/50)","100% (50/50)","In 2009, St. John's University honored McCarthy by establishing the Eugene McCarthy Distinguished Public Service Award.","Eugene McCarthy","retired-dead","0.702690689","6","6","6","1"
"3EKTG13IZUH5G7I68YKU9Q8YZN9ML1","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","34X6J5FLPUCTTGQRN9K0Z4AUDZCJQC","A3NU1SQPI1NXY4","Approved","Tue Dec 09 01:54:48 GMT 2014","Tue Dec 09 01:55:10 GMT 2014","Tue Dec 09 01:55:10 PST 2014","Mon Dec 08 21:34:45 PST 2014","","","22","100% (50/50)","100% (50/50)","100% (50/50)","In 2009, St. John's University honored McCarthy by establishing the Eugene McCarthy Distinguished Public Service Award.","Eugene McCarthy","retired-dead","0.702690689","7","6","6","1"
"3EKTG13IZUH5G7I68YKU9Q8YZN9ML1","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3G2UL9A02ES7Z3657RH5Q9OUM3267X","ABOEYY9Y0PFRI","Approved","Tue Dec 09 02:12:06 GMT 2014","Tue Dec 09 02:12:23 GMT 2014","Tue Dec 09 02:12:23 PST 2014","Mon Dec 08 21:34:45 PST 2014","","","17","100% (51/51)","100% (50/50)","100% (50/50)","In 2009, St. John's University honored McCarthy by establishing the Eugene McCarthy Distinguished Public Service Award.","Eugene McCarthy","retired-dead","0.702690689","4","4","4","1"
"3EKTG13IZUH5G7I68YKU9Q8YZN9ML1","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3LBXNTKX0S9OW1EUNBOF4ISKEXLX9Q","A1GKEEI844CEKI","Approved","Tue Dec 09 01:38:07 GMT 2014","Tue Dec 09 01:38:29 GMT 2014","Tue Dec 09 01:38:29 PST 2014","Mon Dec 08 21:34:46 PST 2014","","","22","100% (50/50)","100% (50/50)","100% (50/50)","In 2009, St. John's University honored McCarthy by establishing the Eugene McCarthy Distinguished Public Service Award.","Eugene McCarthy","retired-dead","0.702690689","7","5","5","1"
"3EKTG13IZUH5G7I68YKU9Q8YZN9ML1","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:32 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:32 GMT 2014","","","3TEM0PF1Q6BS21L0WF4AH0OZVBK0DK","AV3CA0IYNRCCJ","Approved","Tue Dec 09 02:35:35 GMT 2014","Tue Dec 09 02:36:18 GMT 2014","Tue Dec 09 02:36:18 PST 2014","Mon Dec 08 21:34:46 PST 2014","","","43","100% (19/19)","100% (19/19)","100% (19/19)","In 2009, St. John's University honored McCarthy by establishing the Eugene McCarthy Distinguished Public Service Award.","Eugene McCarthy","retired-dead","0.702690689","7","6","6","1"
"3M0556243SYPYXTAYOWWRSSE7HYFNQ","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:50 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:50 GMT 2014","","","3CFVK00FWMZ6EOV7BLIF9E6VHN9L6N","A2Q7KP4H6O4P9X","Approved","Tue Dec 09 02:43:23 GMT 2014","Tue Dec 09 02:45:08 GMT 2014","Tue Dec 09 02:45:08 PST 2014","Mon Dec 08 21:34:42 PST 2014","","","105","100% (44/44)","100% (44/44)","100% (44/44)","While Udall is trying to pass legislation on reforming grazing permits on the grounds that it benefits local farmers, local and national farming groups have called Udall's proposal insufficient and distant from the true reality of the situation. Udall's efforts to improve grazing will, according to his own constituents, only exacerbate the problem.","Tom Udall","july","0.003701183","2","5","3",""
"3M0556243SYPYXTAYOWWRSSE7HYFNQ","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:50 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:50 GMT 2014","","","3L70J4KAZH0O3EJIOH13660C4XZDAR","A3G9MSZVWB7W42","Approved","Tue Dec 09 02:57:58 GMT 2014","Tue Dec 09 03:06:44 GMT 2014","Tue Dec 09 03:06:44 PST 2014","Mon Dec 08 21:34:43 PST 2014","","","526","100% (43/43)","100% (43/43)","100% (43/43)","While Udall is trying to pass legislation on reforming grazing permits on the grounds that it benefits local farmers, local and national farming groups have called Udall's proposal insufficient and distant from the true reality of the situation. Udall's efforts to improve grazing will, according to his own constituents, only exacerbate the problem.","Tom Udall","july","0.003701183","4","6","5","1"
"3M0556243SYPYXTAYOWWRSSE7HYFNQ","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:50 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:50 GMT 2014","","","3LS2AMNW5G47URHO3MC570RGCTQQO6","A3KOVCQYR8K3HY","Approved","Tue Dec 09 02:42:01 GMT 2014","Tue Dec 09 02:43:00 GMT 2014","Tue Dec 09 02:43:00 PST 2014","Mon Dec 08 21:34:43 PST 2014","","","59","100% (31/31)","100% (31/31)","100% (31/31)","While Udall is trying to pass legislation on reforming grazing permits on the grounds that it benefits local farmers, local and national farming groups have called Udall's proposal insufficient and distant from the true reality of the situation. Udall's efforts to improve grazing will, according to his own constituents, only exacerbate the problem.","Tom Udall","july","0.003701183","2","6","2","1"
"3M0556243SYPYXTAYOWWRSSE7HYFNQ","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:50 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:50 GMT 2014","","","3QFUFYSY9ZT6Z9HX6MM2H3HXO0JF4T","A1GKTC682SWY23","Approved","Tue Dec 09 02:55:26 GMT 2014","Tue Dec 09 02:56:47 GMT 2014","Tue Dec 09 02:56:47 PST 2014","Mon Dec 08 21:34:43 PST 2014","","","81","100% (33/33)","100% (33/33)","100% (33/33)","While Udall is trying to pass legislation on reforming grazing permits on the grounds that it benefits local farmers, local and national farming groups have called Udall's proposal insufficient and distant from the true reality of the situation. Udall's efforts to improve grazing will, according to his own constituents, only exacerbate the problem.","Tom Udall","july","0.003701183","2","6","2","1"
